Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 12:21:47,2021-08-16 12:22:10,23.197s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 12:21:47,2021-08-16 12:22:10,22.721s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:21:47,2021-08-16 12:21:49,2.104s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 12:21:49,2021-08-16 12:21:50,0.799s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 12:21:50,2021-08-16 12:21:50,0.000s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 12:21:50,2021-08-16 12:22:10,19.608s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 12:22:10,2021-08-16 12:22:10,0.171s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:22:10,2021-08-16 12:22:10,0.001s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 12:22:10,2021-08-16 12:22:10,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 12:22:10,2021-08-16 12:22:10,0.119s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 12:22:10,2021-08-16 12:22:10,0.001s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:22:10,2021-08-16 12:22:10,0.001s,PASSED
