Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-30 11:21:58,2022-11-30 11:31:15,"9m - 17,208s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-30 11:21:58,2022-11-30 11:22:11,"13,132s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 11:21:59,2022-11-30 11:22:10,"11,278s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:22:10,2022-11-30 11:22:10,"0,176s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-30 11:22:10,2022-11-30 11:22:10,"0,060s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-30 11:22:10,2022-11-30 11:22:10,"0,007s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-30 11:22:10,2022-11-30 11:22:11,"0,097s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-30 11:22:11,2022-11-30 11:22:11,"0,002s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 11:22:11,2022-11-30 11:22:11,"0,860s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-30 11:22:11,2022-11-30 11:22:28,"16,231s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:22:12,2022-11-30 11:22:13,"1,473s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 11:22:13,2022-11-30 11:22:22,"8,597s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:22:22,2022-11-30 11:22:22,"0,151s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-30 11:22:22,2022-11-30 11:22:24,"1,651s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 11:22:24,2022-11-30 11:22:27,"3,068s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 11:22:27,2022-11-30 11:22:28,"0,759s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-30 11:22:28,2022-11-30 11:22:54,"26,703s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:22:28,2022-11-30 11:22:30,"1,422s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 11:22:30,2022-11-30 11:22:39,"9,768s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:22:39,2022-11-30 11:22:40,"0,203s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 11:22:40,2022-11-30 11:22:40,"0,207s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/Texto_radio""), 3)",Chrome 107.0.0.0,,,2022-11-30 11:22:40,2022-11-30 11:22:46,"6,515s",PASSED
print(Existe),Chrome 107.0.0.0,,,2022-11-30 11:22:46,2022-11-30 11:22:46,"0,001s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 11:22:46,2022-11-30 11:22:46,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 11:22:46,2022-11-30 11:22:54,"8,058s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-30 11:22:54,2022-11-30 11:22:55,"0,617s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 11:22:55,2022-11-30 11:22:55,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 11:22:55,2022-11-30 11:22:55,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-30 11:22:55,2022-11-30 11:22:56,"0,452s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-30 11:22:56,2022-11-30 11:22:56,"0,002s",PASSED
