Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-30 09:06:37,2022-11-30 09:15:13,"8m - 36,196s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-30 09:06:37,2022-11-30 09:06:52,"14,125s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:06:38,2022-11-30 09:06:50,"11,947s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:06:50,2022-11-30 09:06:50,"0,199s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-30 09:06:50,2022-11-30 09:06:50,"0,093s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-30 09:06:50,2022-11-30 09:06:50,"0,007s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-30 09:06:50,2022-11-30 09:06:51,"0,081s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-30 09:06:51,2022-11-30 09:06:51,"0,000s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:06:51,2022-11-30 09:06:52,"0,958s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-30 09:06:52,2022-11-30 09:07:11,"19,101s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:06:52,2022-11-30 09:06:54,"1,543s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:06:54,2022-11-30 09:07:04,"10,800s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:07:04,2022-11-30 09:07:05,"0,259s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-30 09:07:05,2022-11-30 09:07:06,"1,626s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 09:07:06,2022-11-30 09:07:09,"3,100s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:07:09,2022-11-30 09:07:11,"1,243s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-30 09:07:11,2022-11-30 09:07:38,"27,776s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:07:11,2022-11-30 09:07:13,"1,528s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 09:07:13,2022-11-30 09:07:21,"8,103s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:07:21,2022-11-30 09:07:21,"0,319s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 09:07:21,2022-11-30 09:07:22,"0,703s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/Texto_radio""), 3)",Chrome 107.0.0.0,,,2022-11-30 09:07:22,2022-11-30 09:07:29,"6,768s",PASSED
print(Existe),Chrome 107.0.0.0,,,2022-11-30 09:07:29,2022-11-30 09:07:29,"0,001s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 09:07:29,2022-11-30 09:07:29,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:07:29,2022-11-30 09:07:38,"9,779s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-30 09:07:38,2022-11-30 09:07:40,"1,533s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 09:07:40,2022-11-30 09:07:40,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:07:40,2022-11-30 09:07:40,"0,003s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-30 09:07:40,2022-11-30 09:07:41,"1,171s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-30 09:07:41,2022-11-30 09:07:41,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 09:07:41,2022-11-30 09:07:41,"0,013s",PASSED
,,,,,,,
