Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 107.0.0.0,,,2022-11-28 16:04:22,2022-11-28 16:05:05,"42,909s",FAILED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-28 16:04:22,2022-11-28 16:04:43,"20,822s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 16:04:23,2022-11-28 16:04:28,"4,752s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-28 16:04:28,2022-11-28 16:04:33,"5,386s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-28 16:04:33,2022-11-28 16:04:33,"0,001s",PASSED
while (Bandera != 1),Chrome 107.0.0.0,,,2022-11-28 16:04:33,2022-11-28 16:04:43,"10,196s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-28 16:04:43,2022-11-28 16:04:44,"0,456s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,007s",PASSED
else,Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,003s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,285s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,005s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,296s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,005s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,001s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:44,"0,003s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-28 16:04:44,2022-11-28 16:04:45,"0,309s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,006s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,001s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,000s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,029s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,034s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:45,"0,003s",PASSED
,,,,,,,
Test Cases/Google/google,Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:05:05,"20,204s",FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 16:04:45,2022-11-28 16:04:47,"1,928s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-28 16:04:47,2022-11-28 16:04:50,"2,651s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-28 16:04:50,2022-11-28 16:04:50,"0,176s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-28 16:04:50,2022-11-28 16:04:50,"0,202s",PASSED
"setText(findTestObject(""Google/Buscar""), ""ferr"")",Chrome 107.0.0.0,,,2022-11-28 16:04:50,2022-11-28 16:04:51,"0,839s",PASSED
"waitForElementPresent(findTestObject(""Google/Ferrari""), 2)",Chrome 107.0.0.0,,,2022-11-28 16:04:51,2022-11-28 16:04:56,"5,514s",PASSED
"click(findTestObject(""Google/Ferrari""))",Chrome 107.0.0.0,,,2022-11-28 16:04:56,2022-11-28 16:05:05,"8,437s",FAILED
