Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-30 09:22:21,2022-11-30 09:30:14,"7m - 52,908s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-30 09:22:22,2022-11-30 09:22:39,"16,535s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:22:23,2022-11-30 09:22:37,"14,348s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:22:37,2022-11-30 09:22:37,"0,278s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-30 09:22:37,2022-11-30 09:22:37,"0,052s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-30 09:22:37,2022-11-30 09:22:37,"0,000s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-30 09:22:37,2022-11-30 09:22:38,"0,068s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-30 09:22:38,2022-11-30 09:22:38,"0,000s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:22:38,2022-11-30 09:22:39,"1,060s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-30 09:22:39,2022-11-30 09:22:55,"16,207s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:22:39,2022-11-30 09:22:41,"1,482s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:22:41,2022-11-30 09:22:49,"8,052s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:22:49,2022-11-30 09:22:49,"0,142s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-30 09:22:49,2022-11-30 09:22:51,"1,691s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 09:22:51,2022-11-30 09:22:54,"3,059s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:22:54,2022-11-30 09:22:55,"1,219s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-30 09:22:55,2022-11-30 09:23:22,"26,916s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:22:56,2022-11-30 09:22:57,"1,612s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 09:22:57,2022-11-30 09:23:07,"9,899s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:23:07,2022-11-30 09:23:07,"0,151s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 09:23:07,2022-11-30 09:23:07,"0,236s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/Texto_radio""), 3)",Chrome 107.0.0.0,,,2022-11-30 09:23:07,2022-11-30 09:23:14,"6,467s",PASSED
print(Existe),Chrome 107.0.0.0,,,2022-11-30 09:23:14,2022-11-30 09:23:14,"0,001s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 09:23:14,2022-11-30 09:23:14,"0,002s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:23:14,2022-11-30 09:23:22,"7,866s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-30 09:23:22,2022-11-30 09:23:22,"0,603s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 09:23:22,2022-11-30 09:23:22,"0,005s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:23:22,2022-11-30 09:23:22,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-30 09:23:22,2022-11-30 09:23:23,"0,477s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:23,"0,007s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:23,"0,010s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:23,"0,462s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:23,"0,001s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:23,"0,000s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:23,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-30 09:23:23,2022-11-30 09:23:24,"0,477s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,003s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_edad,Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,465s",PASSED
if (edad >= 1 && edad <= 17),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
else if (edad == 18),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
else if (edad <= 0),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
else if (edad == 120),Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:24,"0,000s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_valor,Chrome 107.0.0.0,,,2022-11-30 09:23:24,2022-11-30 09:23:45,"20,541s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:23:25,2022-11-30 09:23:26,"1,416s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 09:23:26,2022-11-30 09:23:36,"9,262s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:23:36,2022-11-30 09:23:36,"0,149s",PASSED
waitForPageLoad(10),Chrome 107.0.0.0,,,2022-11-30 09:23:36,2022-11-30 09:23:36,"0,020s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/titulo1""), 5)",Chrome 107.0.0.0,,,2022-11-30 09:23:36,2022-11-30 09:23:44,"8,368s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 09:23:44,2022-11-30 09:23:44,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:23:44,2022-11-30 09:23:45,"0,723s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_For,Chrome 107.0.0.0,,,2022-11-30 09:23:45,2022-11-30 09:24:14,"29,335s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:23:45,2022-11-30 09:23:47,"1,500s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:23:47,2022-11-30 09:23:56,"8,721s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:23:56,2022-11-30 09:23:56,"0,165s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 09:23:56,2022-11-30 09:23:56,"0,015s",PASSED
"for ([x = 1, x <= 4, (x++)])",Chrome 107.0.0.0,,,2022-11-30 09:23:56,2022-11-30 09:24:13,"17,546s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:24:13,2022-11-30 09:24:14,"0,905s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-30 09:24:14,2022-11-30 09:24:38,"24,173s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:24:15,2022-11-30 09:24:16,"1,472s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-30 09:24:16,2022-11-30 09:24:19,"2,573s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-30 09:24:19,2022-11-30 09:24:19,"0,000s",PASSED
