Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 12:43:03,2021-08-16 12:43:14,11.195s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 12:43:03,2021-08-16 12:43:14,10.687s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:43:03,2021-08-16 12:43:05,2.203s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 12:43:05,2021-08-16 12:43:06,0.755s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 12:43:06,2021-08-16 12:43:06,0.001s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 12:43:06,2021-08-16 12:43:14,7.492s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 12:43:14,2021-08-16 12:43:14,0.157s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:43:14,2021-08-16 12:43:14,0.000s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 12:43:14,2021-08-16 12:43:14,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 12:43:14,2021-08-16 12:43:14,0.126s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 12:43:14,2021-08-16 12:43:14,0.001s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:43:14,2021-08-16 12:43:14,0.004s,PASSED
