Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-29 19:53:57,2022-11-29 20:08:14,"14m - 17,224s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-29 19:53:58,2022-11-29 19:54:17,"19,603s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-29 19:53:59,2022-11-29 19:54:16,"17,557s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-29 19:54:16,2022-11-29 19:54:16,"0,193s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-29 19:54:16,2022-11-29 19:54:16,"0,069s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-29 19:54:16,2022-11-29 19:54:16,"0,009s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-29 19:54:16,2022-11-29 19:54:16,"0,071s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-29 19:54:16,2022-11-29 19:54:16,"0,004s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-29 19:54:16,2022-11-29 19:54:17,"0,914s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-29 19:54:17,2022-11-29 19:54:39,"21,543s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-29 19:54:18,2022-11-29 19:54:19,"1,490s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-29 19:54:19,2022-11-29 19:54:33,"13,439s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-29 19:54:33,2022-11-29 19:54:33,"0,167s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-29 19:54:33,2022-11-29 19:54:34,"1,476s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-29 19:54:34,2022-11-29 19:54:38,"3,062s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-29 19:54:38,2022-11-29 19:54:39,"1,357s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-29 19:54:39,2022-11-29 19:55:07,"28,250s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-29 19:54:40,2022-11-29 19:54:41,"1,585s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-29 19:54:41,2022-11-29 19:54:52,"10,904s",PASSED
