Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 12:01:56,2021-08-16 12:02:19,23.257s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_For,Chrome 92.0.4515.131,,,2021-08-16 12:01:56,2021-08-16 12:02:13,17.200s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:01:56,2021-08-16 12:01:58,2.009s,PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 92.0.4515.131,,,2021-08-16 12:01:58,2021-08-16 12:02:00,2.162s,PASSED
maximizeWindow(),Chrome 92.0.4515.131,,,2021-08-16 12:02:00,2021-08-16 12:02:00,0.129s,PASSED
waitForPageLoad(5),Chrome 92.0.4515.131,,,2021-08-16 12:02:00,2021-08-16 12:02:01,0.091s,PASSED
"for ([x = 1, x <= 4, (x++)])",Chrome 92.0.4515.131,,,2021-08-16 12:02:01,2021-08-16 12:02:13,12.007s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-16 12:02:13,2021-08-16 12:02:13,0.612s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 12:02:13,2021-08-16 12:02:19,5.629s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:02:13,2021-08-16 12:02:14,1.070s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 12:02:14,2021-08-16 12:02:15,0.791s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 12:02:15,2021-08-16 12:02:15,0.001s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 12:02:15,2021-08-16 12:02:19,3.634s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 12:02:19,2021-08-16 12:02:19,0.135s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:02:19,2021-08-16 12:02:19,0.000s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 12:02:19,2021-08-16 12:02:19,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 12:02:19,2021-08-16 12:02:19,0.108s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 12:02:19,2021-08-16 12:02:19,0.002s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:02:19,2021-08-16 12:02:19,0.002s,PASSED
