Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 107.0.0.0,,,2022-11-23 19:50:15,2022-11-23 19:51:25,"1m - 10,570s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-23 19:50:15,2022-11-23 19:51:06,"50,673s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-23 19:50:16,2022-11-23 19:50:20,"3,702s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-23 19:50:20,2022-11-23 19:50:23,"3,586s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-23 19:50:23,2022-11-23 19:50:23,"0,001s",PASSED
while (Bandera != 1),Chrome 107.0.0.0,,,2022-11-23 19:50:23,2022-11-23 19:51:06,"42,621s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-23 19:51:06,2022-11-23 19:51:06,"0,626s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-23 19:51:06,2022-11-23 19:51:06,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-23 19:51:06,2022-11-23 19:51:06,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-23 19:51:06,2022-11-23 19:51:07,"0,436s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:07,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:07,"0,003s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:07,"0,440s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:07,"0,001s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:07,"0,000s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:07,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-23 19:51:07,2022-11-23 19:51:08,"0,527s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,002s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,001s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,000s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,036s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,033s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:08,"0,002s",PASSED
,,,,,,,
Test Cases/Google/google,Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:25,"17,212s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-23 19:51:08,2022-11-23 19:51:10,"1,510s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-23 19:51:10,2022-11-23 19:51:14,"4,195s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-23 19:51:14,2022-11-23 19:51:14,"0,162s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-23 19:51:14,2022-11-23 19:51:15,"0,228s",PASSED
"setText(findTestObject(""Google/Buscar""), ""ferr"")",Chrome 107.0.0.0,,,2022-11-23 19:51:15,2022-11-23 19:51:15,"0,899s",PASSED
"waitForElementPresent(findTestObject(""Google/Ferrari""), 2)",Chrome 107.0.0.0,,,2022-11-23 19:51:15,2022-11-23 19:51:16,"0,992s",PASSED
"click(findTestObject(""Google/Ferrari""))",Chrome 107.0.0.0,,,2022-11-23 19:51:16,2022-11-23 19:51:21,"4,897s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 19:51:21,2022-11-23 19:51:24,"3,051s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-23 19:51:24,2022-11-23 19:51:25,"0,738s",PASSED
