Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-30 11:00:17,2022-11-30 11:09:17,"8m - 59,545s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-30 11:00:18,2022-11-30 11:00:31,"13,552s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 11:00:18,2022-11-30 11:00:30,"11,680s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:00:30,2022-11-30 11:00:30,"0,191s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-30 11:00:30,2022-11-30 11:00:30,"0,061s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-30 11:00:30,2022-11-30 11:00:30,"0,006s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-30 11:00:30,2022-11-30 11:00:30,"0,055s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-30 11:00:30,2022-11-30 11:00:30,"0,002s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 11:00:30,2022-11-30 11:00:31,"0,908s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-30 11:00:31,2022-11-30 11:00:52,"20,378s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:00:32,2022-11-30 11:00:33,"1,399s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 11:00:33,2022-11-30 11:00:45,"11,827s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:00:45,2022-11-30 11:00:45,"0,151s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-30 11:00:45,2022-11-30 11:00:47,"1,917s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 11:00:47,2022-11-30 11:00:50,"3,078s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 11:00:50,2022-11-30 11:00:52,"1,366s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-30 11:00:52,2022-11-30 11:01:18,"26,059s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:00:52,2022-11-30 11:00:54,"1,503s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 11:00:54,2022-11-30 11:01:03,"8,800s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:01:03,2022-11-30 11:01:03,"0,143s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 11:01:03,2022-11-30 11:01:03,"0,194s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/Texto_radio""), 3)",Chrome 107.0.0.0,,,2022-11-30 11:01:03,2022-11-30 11:01:09,"6,288s",PASSED
print(Existe),Chrome 107.0.0.0,,,2022-11-30 11:01:09,2022-11-30 11:01:09,"0,000s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 11:01:09,2022-11-30 11:01:09,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 11:01:09,2022-11-30 11:01:18,"8,537s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-30 11:01:18,2022-11-30 11:01:18,"0,596s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 11:01:18,2022-11-30 11:01:18,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 11:01:18,2022-11-30 11:01:18,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-30 11:01:18,2022-11-30 11:01:19,"0,454s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:19,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:19,"0,004s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:19,"0,452s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:19,"0,001s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:19,"0,000s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:19,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-30 11:01:19,2022-11-30 11:01:20,"0,485s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,002s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,000s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,000s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_edad,Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,451s",PASSED
if (edad >= 1 && edad <= 17),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,000s",PASSED
else if (edad == 18),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,000s",PASSED
else if (edad <= 0),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,001s",PASSED
else if (edad == 120),Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:20,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_valor,Chrome 107.0.0.0,,,2022-11-30 11:01:20,2022-11-30 11:01:40,"20,062s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:01:21,2022-11-30 11:01:22,"1,569s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 11:01:22,2022-11-30 11:01:31,"8,405s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:01:31,2022-11-30 11:01:31,"0,150s",PASSED
waitForPageLoad(10),Chrome 107.0.0.0,,,2022-11-30 11:01:31,2022-11-30 11:01:31,"0,041s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/titulo1""), 5)",Chrome 107.0.0.0,,,2022-11-30 11:01:31,2022-11-30 11:01:40,"8,591s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 11:01:40,2022-11-30 11:01:40,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 11:01:40,2022-11-30 11:01:40,"0,738s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_For,Chrome 107.0.0.0,,,2022-11-30 11:01:40,2022-11-30 11:02:10,"29,501s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:01:41,2022-11-30 11:01:42,"1,435s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 11:01:42,2022-11-30 11:01:51,"9,106s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 11:01:51,2022-11-30 11:01:51,"0,139s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 11:01:51,2022-11-30 11:01:51,"0,020s",PASSED
"for ([x = 1, x <= 4, (x++)])",Chrome 107.0.0.0,,,2022-11-30 11:01:51,2022-11-30 11:02:09,"17,482s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 11:02:09,2022-11-30 11:02:10,"0,807s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-30 11:02:10,2022-11-30 11:02:44,"34,512s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 11:02:10,2022-11-30 11:02:12,"1,439s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-30 11:02:12,2022-11-30 11:02:13,"1,587s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-30 11:02:13,2022-11-30 11:02:13,"0,001s",PASSED
while (Bandera != 1),Chrome 107.0.0.0,,,2022-11-30 11:02:13,2022-11-30 11:02:44,"30,935s",PASSED
,,,,,,,
