Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-30 12:42:12,2022-11-30 13:14:23,"32m - 11,072s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-30 12:42:13,2022-11-30 12:42:33,"19,850s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 12:42:14,2022-11-30 12:42:31,"17,738s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 12:42:31,2022-11-30 12:42:32,"0,343s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-30 12:42:32,2022-11-30 12:42:32,"0,069s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-30 12:42:32,2022-11-30 12:42:32,"0,007s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-30 12:42:32,2022-11-30 12:42:32,"0,172s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-30 12:42:32,2022-11-30 12:42:32,"0,003s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 12:42:32,2022-11-30 12:42:33,"0,848s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-30 12:42:33,2022-11-30 12:46:20,"3m - 46,880s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:42:33,2022-11-30 12:42:35,"1,486s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 12:42:35,2022-11-30 12:46:14,"3m - 39,408s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 12:46:14,2022-11-30 12:46:15,"0,200s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-30 12:46:15,2022-11-30 12:46:16,"1,300s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 12:46:16,2022-11-30 12:46:19,"3,081s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 12:46:19,2022-11-30 12:46:20,"0,770s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-30 12:46:20,2022-11-30 12:48:09,"1m - 48,916s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:46:20,2022-11-30 12:46:22,"1,522s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 12:46:22,2022-11-30 12:47:47,"1m - 24,742s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 12:47:47,2022-11-30 12:47:47,"0,150s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 12:47:47,2022-11-30 12:47:47,"0,236s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/Texto_radio""), 3)",Chrome 107.0.0.0,,,2022-11-30 12:47:47,2022-11-30 12:47:54,"6,702s",PASSED
print(Existe),Chrome 107.0.0.0,,,2022-11-30 12:47:54,2022-11-30 12:47:54,"0,000s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 12:47:54,2022-11-30 12:47:54,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 12:47:54,2022-11-30 12:48:09,"14,965s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-30 12:48:09,2022-11-30 12:48:09,"0,640s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 12:48:09,2022-11-30 12:48:09,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 12:48:09,2022-11-30 12:48:09,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-30 12:48:09,2022-11-30 12:48:10,"0,572s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:10,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:10,"0,003s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:10,"0,472s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:10,"0,001s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:10,"0,000s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:10,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-30 12:48:10,2022-11-30 12:48:11,"0,515s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,003s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,001s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_edad,Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,594s",PASSED
if (edad >= 1 && edad <= 17),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,001s",PASSED
else if (edad == 18),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,001s",PASSED
else if (edad <= 0),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,001s",PASSED
else if (edad == 120),Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:48:11,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_valor,Chrome 107.0.0.0,,,2022-11-30 12:48:11,2022-11-30 12:50:01,"1m - 49,762s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:48:12,2022-11-30 12:48:14,"1,467s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 12:48:14,2022-11-30 12:49:51,"1m - 36,979s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 12:49:51,2022-11-30 12:49:51,"0,324s",PASSED
waitForPageLoad(10),Chrome 107.0.0.0,,,2022-11-30 12:49:51,2022-11-30 12:49:51,"0,035s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/titulo1""), 5)",Chrome 107.0.0.0,,,2022-11-30 12:49:51,2022-11-30 12:50:01,"9,633s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 12:50:01,2022-11-30 12:50:01,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 12:50:01,2022-11-30 12:50:01,"0,707s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_For,Chrome 107.0.0.0,,,2022-11-30 12:50:01,2022-11-30 12:51:25,"1m - 24,191s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:50:02,2022-11-30 12:50:03,"1,401s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 12:50:03,2022-11-30 12:51:07,"1m - 3,728s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 12:51:07,2022-11-30 12:51:07,"0,135s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 12:51:07,2022-11-30 12:51:07,"0,018s",PASSED
"for ([x = 1, x <= 4, (x++)])",Chrome 107.0.0.0,,,2022-11-30 12:51:07,2022-11-30 12:51:25,"17,531s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 12:51:25,2022-11-30 12:51:25,"0,754s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-30 12:51:25,2022-11-30 12:53:06,"1m - 40,084s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:51:26,2022-11-30 12:51:28,"1,539s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-30 12:51:28,2022-11-30 12:51:31,"3,615s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-30 12:51:31,2022-11-30 12:51:31,"0,001s",PASSED
while (Bandera != 1),Chrome 107.0.0.0,,,2022-11-30 12:51:31,2022-11-30 12:53:06,"1m - 34,362s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while_solucion,Chrome 107.0.0.0,,,2022-11-30 12:53:06,2022-11-30 12:54:28,"1m - 22,757s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:53:06,2022-11-30 12:53:08,"1,567s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-30 12:53:08,2022-11-30 12:53:11,"3,561s",PASSED
Res = 0,Chrome 107.0.0.0,,,2022-11-30 12:53:11,2022-11-30 12:53:11,"0,001s",PASSED
while (Res != 8),Chrome 107.0.0.0,,,2022-11-30 12:53:11,2022-11-30 12:54:28,"1m - 17,085s",PASSED
,,,,,,,
Test Cases/BUCLES/Test_1,Chrome 107.0.0.0,,,2022-11-30 12:54:28,2022-11-30 12:59:53,"5m - 25,077s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 12:54:29,2022-11-30 12:54:31,"1,812s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 12:54:31,2022-11-30 12:55:19,"47,778s",PASSED
"for ([x = 1, x <= 2, (x++)])",Chrome 107.0.0.0,,,2022-11-30 12:55:19,2022-11-30 12:59:53,"4m - 34,007s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 12:59:53,2022-11-30 12:59:53,"0,777s",PASSED
,,,,,,,
Test Cases/BUCLES/Test_2,Chrome 107.0.0.0,,,2022-11-30 12:59:53,2022-11-30 13:00:30,"36,793s",PASSED
