Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 13:02:21,2021-08-16 13:02:41,20.113s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 13:02:21,2021-08-16 13:02:31,9.935s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 13:02:22,2021-08-16 13:02:24,2.333s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 13:02:24,2021-08-16 13:02:25,0.793s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 13:02:25,2021-08-16 13:02:25,0.001s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 13:02:25,2021-08-16 13:02:31,6.537s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 13:02:31,2021-08-16 13:02:32,0.177s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.135s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.000s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.133s,PASSED
"if (nombre == ""Juan"")",Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
"if (nombre == ""JUan"")",Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.000s,PASSED
"if (nombre == ""juan"")",Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.144s,PASSED
if (num <= 7),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
if (num >= 8),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.000s,PASSED
if (num != 5),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.000s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.018s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.001s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.000s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.015s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.000s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:32,0.003s,PASSED
,,,,,,,
Test Cases/Google/google,Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:41,9.282s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 13:02:32,2021-08-16 13:02:33,1.355s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 13:02:33,2021-08-16 13:02:34,0.664s,PASSED
maximizeWindow(),Chrome 92.0.4515.131,,,2021-08-16 13:02:34,2021-08-16 13:02:34,0.153s,PASSED
waitForPageLoad(5),Chrome 92.0.4515.131,,,2021-08-16 13:02:34,2021-08-16 13:02:34,0.133s,PASSED
"setText(findTestObject(""Google/Buscar""), ""ferr"")",Chrome 92.0.4515.131,,,2021-08-16 13:02:34,2021-08-16 13:02:35,0.645s,PASSED
"waitForElementPresent(findTestObject(""Google/Ferrari""), 2)",Chrome 92.0.4515.131,,,2021-08-16 13:02:35,2021-08-16 13:02:36,0.633s,PASSED
"click(findTestObject(""Google/Ferrari""))",Chrome 92.0.4515.131,,,2021-08-16 13:02:36,2021-08-16 13:02:38,1.893s,PASSED
delay(3),Chrome 92.0.4515.131,,,2021-08-16 13:02:38,2021-08-16 13:02:41,3.034s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-16 13:02:41,2021-08-16 13:02:41,0.639s,PASSED
