Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 12:19:49,2021-08-16 12:20:03,14.172s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 12:19:49,2021-08-16 12:20:03,13.397s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:19:50,2021-08-16 12:19:52,2.137s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 12:19:52,2021-08-16 12:19:53,0.754s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 12:19:53,2021-08-16 12:19:53,0.001s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 12:19:53,2021-08-16 12:20:03,10.166s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 12:20:03,2021-08-16 12:20:03,0.321s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:20:03,2021-08-16 12:20:03,0.001s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 12:20:03,2021-08-16 12:20:03,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 12:20:03,2021-08-16 12:20:03,0.232s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 12:20:03,2021-08-16 12:20:03,0.000s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:20:03,2021-08-16 12:20:03,0.001s,PASSED
