Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 107.0.0.0,,,2022-11-28 11:57:35,2022-11-28 11:58:21,"46,326s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-28 11:57:35,2022-11-28 11:58:04,"28,381s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 11:57:36,2022-11-28 11:57:41,"4,797s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-28 11:57:41,2022-11-28 11:57:43,"2,581s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-28 11:57:43,2022-11-28 11:57:43,"0,001s",PASSED
while (Bandera != 1),Chrome 107.0.0.0,,,2022-11-28 11:57:43,2022-11-28 11:58:04,"20,434s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,538s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,181s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,001s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,181s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,000s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,000s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:04,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-28 11:58:04,2022-11-28 11:58:05,"0,262s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,002s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,001s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,023s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,000s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,023s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:05,"0,001s",PASSED
,,,,,,,
Test Cases/Google/google,Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:21,"16,103s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 11:58:05,2022-11-28 11:58:07,"1,544s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-28 11:58:07,2022-11-28 11:58:10,"3,326s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-28 11:58:10,2022-11-28 11:58:10,"0,142s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-28 11:58:10,2022-11-28 11:58:10,"0,128s",PASSED
"setText(findTestObject(""Google/Buscar""), ""ferr"")",Chrome 107.0.0.0,,,2022-11-28 11:58:10,2022-11-28 11:58:11,"0,855s",PASSED
"waitForElementPresent(findTestObject(""Google/Ferrari""), 2)",Chrome 107.0.0.0,,,2022-11-28 11:58:11,2022-11-28 11:58:12,"0,650s",PASSED
"click(findTestObject(""Google/Ferrari""))",Chrome 107.0.0.0,,,2022-11-28 11:58:12,2022-11-28 11:58:17,"5,603s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:58:17,2022-11-28 11:58:20,"3,025s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-28 11:58:20,2022-11-28 11:58:21,"0,654s",PASSED
