Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 12:26:51,2021-08-16 12:27:22,30.664s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 12:26:51,2021-08-16 12:27:21,30.274s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:26:51,2021-08-16 12:26:53,2.029s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 12:26:53,2021-08-16 12:26:54,0.739s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 12:26:54,2021-08-16 12:26:54,0.000s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 12:26:54,2021-08-16 12:27:21,27.285s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 12:27:21,2021-08-16 12:27:21,0.123s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:27:21,2021-08-16 12:27:21,0.000s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 12:27:21,2021-08-16 12:27:21,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 12:27:21,2021-08-16 12:27:22,0.107s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 12:27:22,2021-08-16 12:27:22,0.000s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:27:22,2021-08-16 12:27:22,0.001s,PASSED
