Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
testCLoud,Chrome 107.0.0.0,,,2022-11-30 09:40:47,2022-11-30 09:52:11,"11m - 23,800s",PASSED
,,,,,,,
Test Cases/Navegador/Navegador,Chrome 107.0.0.0,,,2022-11-30 09:40:48,2022-11-30 09:41:11,"22,998s",PASSED
"openBrowser(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:40:49,2022-11-30 09:41:10,"21,072s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:41:10,2022-11-30 09:41:10,"0,193s",PASSED
page_url = getUrl(),Chrome 107.0.0.0,,,2022-11-30 09:41:10,2022-11-30 09:41:10,"0,058s",PASSED
print(page_url),Chrome 107.0.0.0,,,2022-11-30 09:41:10,2022-11-30 09:41:10,"0,005s",PASSED
Titulo = getWindowTitle(),Chrome 107.0.0.0,,,2022-11-30 09:41:10,2022-11-30 09:41:10,"0,069s",PASSED
"print(""titiulo de la pagina"" + Titulo)",Chrome 107.0.0.0,,,2022-11-30 09:41:10,2022-11-30 09:41:10,"0,001s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:41:10,2022-11-30 09:41:11,"0,910s",PASSED
,,,,,,,
Test Cases/Objecto_xpath/Caso_xpath,Chrome 107.0.0.0,,,2022-11-30 09:41:11,2022-11-30 09:41:39,"28,112s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:41:11,2022-11-30 09:41:13,"1,430s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 107.0.0.0,,,2022-11-30 09:41:13,2022-11-30 09:41:32,"19,539s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:41:32,2022-11-30 09:41:32,"0,146s",PASSED
"setText(findTestObject(""Objeto_xpath/Campo_nombre""), ""Ljubo"")",Chrome 107.0.0.0,,,2022-11-30 09:41:32,2022-11-30 09:41:35,"2,666s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 09:41:35,2022-11-30 09:41:38,"3,070s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-30 09:41:38,2022-11-30 09:41:39,"0,751s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Condicionar_titulo,Chrome 107.0.0.0,,,2022-11-30 09:41:39,2022-11-30 09:42:40,"1m - 0,954s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 09:41:40,2022-11-30 09:41:41,"1,489s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 107.0.0.0,,,2022-11-30 09:41:41,2022-11-30 09:41:59,"18,255s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 09:41:59,2022-11-30 09:42:00,"0,173s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-30 09:42:00,2022-11-30 09:42:00,"0,282s",PASSED
"Existe = waitForElementVisible(findTestObject(""Condicionales/Texto_radio""), 3)",Chrome 107.0.0.0,,,2022-11-30 09:42:00,2022-11-30 09:42:06,"6,456s",PASSED
print(Existe),Chrome 107.0.0.0,,,2022-11-30 09:42:06,2022-11-30 09:42:06,"0,001s",PASSED
if (Existe == true),Chrome 107.0.0.0,,,2022-11-30 09:42:06,2022-11-30 09:42:06,"0,000s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:42:06,2022-11-30 09:42:40,"33,691s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-30 09:42:40,2022-11-30 09:42:41,"0,648s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 09:42:41,2022-11-30 09:42:41,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-30 09:42:41,2022-11-30 09:42:41,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-30 09:42:41,2022-11-30 09:42:41,"0,480s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-30 09:42:41,2022-11-30 09:42:41,"0,000s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-30 09:42:41,2022-11-30 09:42:41,"0,016s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-30 09:42:41,2022-11-30 09:42:42,"0,435s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,001s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,001s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,451s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,000s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,016s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,000s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_edad,Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,442s",PASSED
if (edad >= 1 && edad <= 17),Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,000s",PASSED
else if (edad == 18),Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,000s",PASSED
else if (edad <= 0),Chrome 107.0.0.0,,,2022-11-30 09:42:42,2022-11-30 09:42:42,"0,000s",PASSED
