Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 12:35:04,2021-08-16 12:35:35,31.517s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 12:35:04,2021-08-16 12:35:35,31.088s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 12:35:04,2021-08-16 12:35:06,2.030s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 12:35:06,2021-08-16 12:35:07,1.217s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 12:35:07,2021-08-16 12:35:07,0.000s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 12:35:07,2021-08-16 12:35:35,27.626s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 92.0.4515.131,,,2021-08-16 12:35:35,2021-08-16 12:35:35,0.129s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:35:35,2021-08-16 12:35:35,0.000s,PASSED
else,Chrome 92.0.4515.131,,,2021-08-16 12:35:35,2021-08-16 12:35:35,0.001s,PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 92.0.4515.131,,,2021-08-16 12:35:35,2021-08-16 12:35:35,0.107s,PASSED
if (num == 5),Chrome 92.0.4515.131,,,2021-08-16 12:35:35,2021-08-16 12:35:35,0.000s,PASSED
if (num == 10),Chrome 92.0.4515.131,,,2021-08-16 12:35:35,2021-08-16 12:35:35,0.001s,PASSED
