Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 11:58:47,2021-08-16 11:59:14,26.566s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_For,Chrome 92.0.4515.131,,,2021-08-16 11:58:47,2021-08-16 11:59:08,20.246s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 11:58:48,2021-08-16 11:58:52,4.281s,PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 92.0.4515.131,,,2021-08-16 11:58:52,2021-08-16 11:58:54,2.472s,PASSED
maximizeWindow(),Chrome 92.0.4515.131,,,2021-08-16 11:58:54,2021-08-16 11:58:55,0.155s,PASSED
waitForPageLoad(5),Chrome 92.0.4515.131,,,2021-08-16 11:58:55,2021-08-16 11:58:55,0.107s,PASSED
"for ([x = 1, x <= 4, (x++)])",Chrome 92.0.4515.131,,,2021-08-16 11:58:55,2021-08-16 11:59:07,12.414s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-16 11:59:07,2021-08-16 11:59:08,0.622s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 11:59:08,2021-08-16 11:59:14,5.876s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 11:59:08,2021-08-16 11:59:09,1.073s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 11:59:09,2021-08-16 11:59:10,0.690s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 11:59:10,2021-08-16 11:59:10,0.000s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 11:59:10,2021-08-16 11:59:14,3.946s,PASSED
