Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 107.0.0.0,,,2022-11-28 12:42:21,2022-11-28 12:43:11,"49,706s",PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 107.0.0.0,,,2022-11-28 12:42:22,2022-11-28 12:42:52,"30,589s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 12:42:22,2022-11-28 12:42:26,"3,837s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-28 12:42:26,2022-11-28 12:42:30,"4,110s",PASSED
Bandera = 0,Chrome 107.0.0.0,,,2022-11-28 12:42:30,2022-11-28 12:42:30,"0,002s",PASSED
while (Bandera != 1),Chrome 107.0.0.0,,,2022-11-28 12:42:30,2022-11-28 12:42:52,"22,208s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-28 12:42:52,2022-11-28 12:42:53,"0,278s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,229s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,000s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,003s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_3,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,256s",PASSED
"if (nombre == ""Juan"")",Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
"if (nombre == ""JUan"")",Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
"if (nombre == ""juan"")",Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_4,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,257s",PASSED
if (num <= 7),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,004s",PASSED
if (num >= 8),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,000s",PASSED
if (num != 5),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_2,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,025s",PASSED
if (num == 5),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,000s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales_If/Test_1,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,024s",PASSED
if (num == 10),Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
else,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:42:53,"0,001s",PASSED
,,,,,,,
Test Cases/Google/google,Chrome 107.0.0.0,,,2022-11-28 12:42:53,2022-11-28 12:43:11,"17,549s",PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 12:42:54,2022-11-28 12:42:55,"1,642s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 107.0.0.0,,,2022-11-28 12:42:55,2022-11-28 12:43:00,"4,480s",PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-28 12:43:00,2022-11-28 12:43:00,"0,131s",PASSED
waitForPageLoad(5),Chrome 107.0.0.0,,,2022-11-28 12:43:00,2022-11-28 12:43:00,"0,148s",PASSED
"setText(findTestObject(""Google/Buscar""), ""ferr"")",Chrome 107.0.0.0,,,2022-11-28 12:43:00,2022-11-28 12:43:01,"0,836s",PASSED
"waitForElementPresent(findTestObject(""Google/Ferrari""), 2)",Chrome 107.0.0.0,,,2022-11-28 12:43:01,2022-11-28 12:43:02,"0,974s",PASSED
"click(findTestObject(""Google/Ferrari""))",Chrome 107.0.0.0,,,2022-11-28 12:43:02,2022-11-28 12:43:07,"4,950s",PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 12:43:07,2022-11-28 12:43:10,"3,029s",PASSED
closeBrowser(),Chrome 107.0.0.0,,,2022-11-28 12:43:10,2022-11-28 12:43:11,"1,127s",PASSED
