Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion_2,Chrome 92.0.4515.131,,,2021-08-16 01:31:09,2021-08-16 01:31:34,25.032s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_For,Chrome 92.0.4515.131,,,2021-08-16 01:31:09,2021-08-16 01:31:28,18.998s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 01:31:10,2021-08-16 01:31:12,2.435s,PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 92.0.4515.131,,,2021-08-16 01:31:12,2021-08-16 01:31:14,2.309s,PASSED
maximizeWindow(),Chrome 92.0.4515.131,,,2021-08-16 01:31:14,2021-08-16 01:31:15,0.171s,PASSED
waitForPageLoad(5),Chrome 92.0.4515.131,,,2021-08-16 01:31:15,2021-08-16 01:31:15,0.275s,PASSED
"for ([x = 1, x <= 4, (x++)])",Chrome 92.0.4515.131,,,2021-08-16 01:31:15,2021-08-16 01:31:27,12.619s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-16 01:31:27,2021-08-16 01:31:28,0.796s,PASSED
,,,,,,,
Test Cases/BUCLES/Reto_while,Chrome 92.0.4515.131,,,2021-08-16 01:31:28,2021-08-16 01:31:34,5.729s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-16 01:31:29,2021-08-16 01:31:30,1.129s,PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 92.0.4515.131,,,2021-08-16 01:31:30,2021-08-16 01:31:30,0.499s,PASSED
Bandera = 0,Chrome 92.0.4515.131,,,2021-08-16 01:31:30,2021-08-16 01:31:30,0.000s,PASSED
while (Bandera != 1),Chrome 92.0.4515.131,,,2021-08-16 01:31:30,2021-08-16 01:31:34,3.787s,PASSED
